Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel,Fuel Type,Dealer/Channel,Market Segment,Promotion/Discounts (%),Customer Income Band,Unit Price
22/05/2020,2020,BMW 2 Series,32991,2,North America,Canada,Dealership,Diesel,Offline,Economy,6.9,Medium,16495.5
,,,,,,,,,,,,,
22/05/2020,2020,BMW M2,106964,5,Asia,South Korea,Wholesale,Electric,Offline,Economy,6.9,Low,21392.8
22/05/2020,2020,BMW i3,70431,4,Africa,South Africa,Dealership,Electric,Offline,Economy,8.8,Low,17607.75
22/05/2020,2020,BMW X3,44550,4,Asia,India,Wholesale,Diesel,Offline,Economy,4.7,Low,11137.5
22/05/2020,2020,BMW Z4,57284,4,Asia,India,Wholesale,Gasoline,Online,Economy,8.8,Low,14321
23/05/2020,2020,BMW M2,55236,1,North America,Mexico,Wholesale,Electric,Fleet,Luxury,0.2,High,55236
23/05/2020,2020,BMW X6,37771,5,Europe,Italy,Wholesale,Diesel,Offline,Economy,9.1,Low,7554.2
23/05/2020,2020,BMW iX,100874,1,Asia,South Korea,Wholesale,Electric,Offline,Luxury,2.2,Medium,100874
23/05/2020,2020,BMW 1 Series,31690,5,Asia,Japan,Dealership,Electric,Offline,Economy,5.8,Medium,6338
,,,,,,,,,,,,,
23/05/2020,2020,BMW 2 Series,113335,5,North America,USA,Wholesale,Diesel,Offline,Economy,7.9,Medium,22667
,,,,,,,,,,,,,
23/05/2020,2020,BMW X1,45009,5,North America,Canada,Dealership,Diesel,Offline,Economy,8,Low,9001.8
24/05/2020,2020,BMW M2,36639,4,South America,Unknown,Dealership,Electric,Offline,Economy,4.8,Low,9159.75
25/05/2020,2020,BMW Z4,59052,4,Europe,Spain,Wholesale,Gasoline,Offline,Economy,7.7,Low,14763
25/05/2020,2020,BMW 6 Series,95199,4,South America,Unknown,Wholesale,Gasoline,Offline,Economy,3.1,Medium,23799.75
25/05/2020,2020,BMW i4,50836,1,South America,Unknown,Wholesale,Electric,Offline,Luxury,3.4,High,50836
25/05/2020,2020,BMW 8 Series,80004,3,North America,USA,Dealership,Gasoline,Fleet,Premium,1.4,Medium,26668
25/05/2020,2020,BMW i4,37907,5,South America,Unknown,Wholesale,Electric,Offline,Economy,9.3,High,7581.4
26/05/2020,2020,BMW X3,80226,1,Europe,Spain,Wholesale,Diesel,Online,Luxury,2.2,High,80226
26/05/2020,2020,BMW X4,111289,4,Europe,Spain,Wholesale,Electric,Offline,Premium,0.9,Medium,27822.25
26/05/2020,2020,BMW X6,114564,4,Asia,China,Wholesale,Diesel,Offline,Premium,0.4,Medium,28641
26/05/2020,2020,BMW 1 Series,118373,3,Europe,France,Dealership,Electric,Offline,Premium,0.5,High,39457.66667
,,,,,,,,,,,,,
26/05/2020,2020,BMW M2,117822,4,South America,Unknown,Wholesale,Electric,Online,Premium,3.5,Medium,29455.5
27/05/2020,2020,BMW 1 Series,65583,5,Asia,China,Wholesale,Electric,Online,Economy,3.2,Low,13116.6
,,,,,,,,,,,,,
28/05/2020,2020,BMW 2 Series,42281,2,South America,Unknown,Dealership,Diesel,Offline,Economy,4,Low,21140.5
,,,,,,,,,,,,,
29/05/2020,2020,BMW M3,50243,4,North America,Canada,Dealership,Electric,Fleet,Economy,9.6,Low,12560.75
29/05/2020,2020,BMW 3 Series,107902,3,Asia,China,Dealership,Diesel,Fleet,Premium,3.5,Low,35967.33333
,,,,,,,,,,,,,
29/05/2020,2020,BMW M3,51990,2,Europe,France,Dealership,Electric,Online,Premium,0.8,Medium,25995
29/05/2020,2020,BMW 4 Series,33567,5,Europe,Germany,Wholesale,Gasoline,Offline,Economy,9.5,Medium,6713.4
,,,,,,,,,,,,,
30/05/2020,2020,BMW Z4,113725,5,Africa,Egypt,Wholesale,Gasoline,Offline,Economy,4.5,Medium,22745
30/05/2020,2020,BMW X6,51803,5,North America,Mexico,Wholesale,Diesel,Offline,Economy,5.4,Low,10360.6
30/05/2020,2020,BMW X4,100960,3,Asia,South Korea,Wholesale,Electric,Offline,Premium,3.8,Medium,33653.33333
30/05/2020,2020,BMW X6,84979,2,North America,USA,Wholesale,Diesel,Online,Premium,0.3,Medium,42489.5
30/05/2020,2020,BMW X2,119838,5,Europe,Germany,Dealership,Hybrid,Fleet,Economy,5.4,Low,23967.6
30/05/2020,2020,BMW 8 Series,109598,4,North America,USA,Dealership,Gasoline,Online,Premium,3.5,Medium,27399.5
31/05/2020,2020,BMW X6,99830,2,Africa,Nigeria,Dealership,Diesel,Online,Luxury,3.1,High,49915
1/6/2020,2020,BMW 3 Series,88967,5,North America,USA,Dealership,Diesel,Offline,Economy,4.4,Medium,17793.4
,,,,,,,,,,,,,
1/6/2020,2020,BMW X7,43176,2,Africa,Nigeria,Wholesale,Gasoline,Fleet,Economy,6.9,Low,21588
1/6/2020,2020,BMW X7,31915,4,South America,Unknown,Wholesale,Gasoline,Offline,Economy,9.9,Medium,7978.75
1/6/2020,2020,BMW X3,78500,1,Europe,France,Dealership,Diesel,Fleet,Luxury,2.5,High,78500
1/6/2020,2020,BMW M5,109271,5,Africa,Egypt,Wholesale,Electric,Offline,Economy,6.3,Medium,21854.2
1/6/2020,2020,BMW X5,110067,4,Asia,South Korea,Dealership,Hybrid,Fleet,Premium,2.1,Medium,27516.75
1/6/2020,2020,BMW 1 Series,50526,3,Europe,France,Wholesale,Electric,Online,Economy,7.7,Low,16842
,,,,,,,,,,,,,
1/6/2020,2020,BMW 5 Series,64723,5,North America,Canada,Wholesale,Hybrid,Offline,Economy,10,Low,12944.6
2/6/2020,2020,BMW M8,94390,1,North America,USA,Wholesale,Gasoline,Fleet,Luxury,1,High,94390
2/6/2020,2020,BMW 1 Series,114577,4,North America,Mexico,Wholesale,Electric,Offline,Premium,3.3,Medium,28644.25
,,,,,,,,,,,,,
2/6/2020,2020,BMW M2,54729,4,North America,Mexico,Wholesale,Electric,Fleet,Economy,4.1,Medium,13682.25
2/6/2020,2020,BMW M2,52744,2,South America,Unknown,Wholesale,Electric,Offline,Premium,0.2,Low,26372
2/6/2020,2020,BMW M3,83912,5,Africa,Nigeria,Wholesale,Electric,Fleet,Economy,3.8,Medium,16782.4
2/6/2020,2020,BMW Z4,119930,1,North America,Canada,Wholesale,Gasoline,Fleet,Luxury,2.1,High,119930
3/6/2020,2020,BMW 6 Series,58869,3,Africa,Egypt,Wholesale,Gasoline,Offline,Economy,5.3,Low,19623
3/6/2020,2020,BMW M2,51485,2,Africa,Nigeria,Dealership,Electric,Offline,Premium,1.5,High,25742.5
3/6/2020,2020,BMW X2,101210,5,Europe,Spain,Dealership,Hybrid,Online,Economy,4.5,Low,20242
4/6/2020,2020,BMW iX,60845,1,South America,Unknown,Dealership,Electric,Fleet,Luxury,0.1,Medium,60845
4/6/2020,2020,BMW 3 Series,59055,2,South America,Unknown,Dealership,Diesel,Offline,Premium,0.4,Medium,29527.5
,,,,,,,,,,,,,
5/6/2020,2020,BMW X3,53746,1,North America,Mexico,Wholesale,Diesel,Online,Luxury,2.2,High,53746
5/6/2020,2020,BMW 3 Series,95088,1,Asia,China,Dealership,Diesel,Online,Luxury,2.8,High,95088
,,,,,,,,,,,,,
5/6/2020,2020,BMW 3 Series,73938,2,South America,Unknown,Wholesale,Diesel,Offline,Premium,0.4,Medium,36969
,,,,,,,,,,,,,
5/6/2020,2020,BMW i4,84407,2,South America,Unknown,Wholesale,Electric,Offline,Premium,3.7,Medium,42203.5
5/6/2020,2020,BMW 1 Series,58015,5,Africa,Nigeria,Wholesale,Electric,Fleet,Economy,8.6,Medium,11603
,,,,,,,,,,,,,
5/6/2020,2020,BMW M2,93372,2,Asia,South Korea,Wholesale,Electric,Offline,Premium,1.4,Low,46686
6/6/2020,2020,BMW i8,53814,5,Africa,Nigeria,Wholesale,Electric,Offline,Economy,7.1,Low,10762.8
7/6/2020,2020,BMW 2 Series,37085,1,Africa,Nigeria,Wholesale,Diesel,Offline,Premium,0.5,Medium,37085
,,,,,,,,,,,,,
7/6/2020,2020,BMW M4,79934,2,Asia,China,Dealership,Gasoline,Offline,Premium,3.6,Medium,39967
8/6/2020,2020,BMW M5,86718,5,Africa,South Africa,Wholesale,Electric,Offline,Economy,6.3,Medium,17343.6
8/6/2020,2020,BMW iX3,84478,5,Asia,China,Wholesale,Electric,Online,Economy,9.4,Low,16895.6
9/6/2020,2020,BMW 7 Series,60496,3,Asia,South Korea,Dealership,Electric,Offline,Economy,4.2,Low,20165.33333
9/6/2020,2020,BMW M8,112844,5,Europe,UK,Wholesale,Gasoline,Offline,Economy,3.9,Low,22568.8
9/6/2020,2020,BMW X2,75047,5,Africa,Egypt,Wholesale,Hybrid,Online,Economy,5.3,Low,15009.4
10/6/2020,2020,BMW M5,68921,3,Africa,Egypt,Dealership,Electric,Fleet,Economy,8.4,Medium,22973.66667
10/6/2020,2020,BMW M5,79365,4,North America,USA,Wholesale,Electric,Fleet,Economy,4.7,Medium,19841.25
10/6/2020,2020,BMW Z4,51291,2,Asia,India,Wholesale,Gasoline,Offline,Premium,3.8,High,25645.5
10/6/2020,2020,BMW X6,63290,3,Europe,Spain,Wholesale,Diesel,Offline,Economy,5.4,Low,21096.66667
10/6/2020,2020,BMW 3 Series,34447,5,Asia,China,Dealership,Diesel,Offline,Economy,9.3,Low,6889.4
,,,,,,,,,,,,,
10/6/2020,2020,BMW M3,79119,5,Africa,Nigeria,Dealership,Electric,Offline,Economy,3.9,Low,15823.8
11/6/2020,2020,BMW X3,103212,2,Europe,Germany,Dealership,Diesel,Fleet,Luxury,4,High,51606
11/6/2020,2020,BMW 5 Series,91850,1,Asia,South Korea,Dealership,Hybrid,Online,Luxury,3.3,High,91850
11/6/2020,2020,BMW 5 Series,57802,3,North America,Canada,Dealership,Hybrid,Offline,Economy,5.2,Low,19267.33333
11/6/2020,2020,BMW X4,49689,4,Asia,South Korea,Dealership,Electric,Offline,Economy,4.1,Low,12422.25
11/6/2020,2020,BMW 7 Series,79956,2,Africa,Egypt,Wholesale,Electric,Fleet,Premium,2.3,Medium,39978
11/6/2020,2020,BMW 7 Series,106915,2,Asia,India,Dealership,Electric,Fleet,Luxury,3.3,High,53457.5
12/6/2020,2020,BMW M2,101762,3,Europe,Germany,Wholesale,Electric,Offline,Premium,0.9,High,33920.66667
13/06/2020,2020,BMW M3,92496,5,North America,Mexico,Wholesale,Electric,Online,Economy,9.5,Medium,18499.2
13/06/2020,2020,BMW X1,70916,5,Asia,Japan,Wholesale,Diesel,Fleet,Economy,4.7,Medium,14183.2
13/06/2020,2020,BMW iX,119729,4,South America,Unknown,Wholesale,Electric,Offline,Premium,3.2,Medium,29932.25
14/06/2020,2020,BMW iX,65330,3,North America,USA,Wholesale,Electric,Offline,Economy,8.2,Medium,21776.66667
14/06/2020,2020,BMW 8 Series,38722,2,Europe,Germany,Dealership,Gasoline,Offline,Economy,4.1,Low,19361
14/06/2020,2020,BMW 2 Series,85448,3,Asia,China,Wholesale,Diesel,Online,Premium,0.8,Medium,28482.66667
,,,,,,,,,,,,,
14/06/2020,2020,BMW 1 Series,34708,1,Europe,Germany,Dealership,Electric,Online,Premium,1.1,Medium,34708
,,,,,,,,,,,,,
14/06/2020,2020,BMW M5,59684,2,Africa,South Africa,Dealership,Electric,Offline,Premium,0.2,Medium,29842
16/06/2020,2020,BMW 1 Series,40932,4,Africa,South Africa,Wholesale,Electric,Offline,Economy,7.6,Low,10233
,,,,,,,,,,,,,
16/06/2020,2020,BMW 6 Series,67589,4,Asia,China,Wholesale,Gasoline,Offline,Economy,3.2,Low,16897.25
16/06/2020,2020,BMW i3,112757,2,Africa,Egypt,Wholesale,Electric,Fleet,Luxury,0.3,Medium,56378.5
16/06/2020,2020,BMW X7,65241,5,South America,Unknown,Dealership,Gasoline,Offline,Economy,5.3,Low,13048.2
17/06/2020,2020,BMW 2 Series,39151,2,Africa,Egypt,Wholesale,Diesel,Fleet,Economy,5.2,Low,19575.5
,,,,,,,,,,,,,
17/06/2020,2020,BMW iX3,30154,2,Africa,Egypt,Wholesale,Electric,Offline,Economy,6,Low,15077
17/06/2020,2020,BMW i3,47206,1,Asia,South Korea,Dealership,Electric,Online,Premium,2.4,Low,47206
17/06/2020,2020,BMW X4,49417,2,Africa,South Africa,Dealership,Electric,Offline,Economy,7.1,Low,24708.5
17/06/2020,2020,BMW M8,78392,3,South America,Unknown,Dealership,Gasoline,Online,Premium,1,Medium,26130.66667
18/06/2020,2020,BMW M4,85900,3,South America,Unknown,Wholesale,Gasoline,Offline,Premium,2.3,Medium,28633.33333
19/06/2020,2020,BMW i4,58941,4,Europe,France,Dealership,Electric,Offline,Economy,4.6,Medium,14735.25
19/06/2020,2020,BMW 6 Series,50045,5,Asia,China,Wholesale,Gasoline,Offline,Economy,7.5,Low,10009
19/06/2020,2020,BMW M8,82584,4,Asia,India,Dealership,Gasoline,Online,Economy,3.2,Low,20646
19/06/2020,2020,BMW X6,75788,1,Africa,Nigeria,Wholesale,Diesel,Offline,Luxury,1.1,Medium,75788
20/06/2020,2020,BMW 8 Series,93131,2,South America,Unknown,Wholesale,Gasoline,Offline,Premium,2.7,High,46565.5
20/06/2020,2020,BMW M2,37228,4,Asia,Japan,Wholesale,Electric,Online,Economy,6.5,Low,9307
21/06/2020,2020,BMW 3 Series,96500,2,Europe,Italy,Dealership,Diesel,Fleet,Premium,2.7,Low,48250
,,,,,,,,,,,,,
23/06/2020,2020,BMW X6,111440,4,Europe,UK,Dealership,Diesel,Offline,Premium,0.7,Medium,27860
23/06/2020,2020,BMW Z4,42094,2,Africa,Egypt,Dealership,Gasoline,Offline,Economy,5,Low,21047
23/06/2020,2020,BMW X2,39775,4,Africa,Egypt,Wholesale,Hybrid,Offline,Economy,5.9,Low,9943.75
24/06/2020,2020,BMW 1 Series,66176,3,North America,Mexico,Dealership,Electric,Offline,Economy,9.7,Low,22058.66667
,,,,,,,,,,,,,
25/06/2020,2020,BMW X6,108753,1,Africa,Egypt,Wholesale,Diesel,Offline,Luxury,3.9,Medium,108753
25/06/2020,2020,BMW M5,65228,4,North America,Canada,Dealership,Electric,Offline,Economy,5,Medium,16307
25/06/2020,2020,BMW X2,75335,3,South America,Unknown,Wholesale,Hybrid,Fleet,Premium,3,High,25111.66667
25/06/2020,2020,BMW 3 Series,36674,5,North America,Canada,Wholesale,Diesel,Offline,Economy,7.5,Medium,7334.8
,,,,,,,,,,,,,
25/06/2020,2020,BMW M3,57552,4,South America,Unknown,Wholesale,Electric,Offline,Economy,4.1,Low,14388
26/06/2020,2020,BMW M5,117180,2,Europe,Italy,Dealership,Electric,Offline,Luxury,0,Medium,58590
26/06/2020,2020,BMW 4 Series,56055,1,North America,Mexico,Wholesale,Gasoline,Online,Luxury,3.3,High,56055
,,,,,,,,,,,,,
26/06/2020,2020,BMW iX,100477,3,Africa,Egypt,Dealership,Electric,Offline,Premium,3.1,Medium,33492.33333
27/06/2020,2020,BMW 6 Series,110439,3,North America,USA,Wholesale,Gasoline,Offline,Premium,3.2,Medium,36813
27/06/2020,2020,BMW 7 Series,110004,1,South America,Unknown,Dealership,Electric,Offline,Luxury,3.5,High,110004
29/06/2020,2020,BMW X3,109683,4,South America,Unknown,Wholesale,Diesel,Offline,Premium,2.6,Low,27420.75
29/06/2020,2020,BMW X4,63556,2,Europe,Germany,Wholesale,Electric,Offline,Premium,2,Medium,31778
30/06/2020,2020,BMW X1,61301,5,North America,Mexico,Wholesale,Diesel,Fleet,Economy,7.2,Low,12260.2
1/7/2020,2020,BMW 6 Series,70324,4,North America,USA,Wholesale,Gasoline,Fleet,Economy,9.7,Medium,17581
2/7/2020,2020,BMW i3,95519,1,North America,USA,Dealership,Electric,Offline,Luxury,3.7,High,95519
3/7/2020,2020,BMW 8 Series,70694,4,Europe,Italy,Wholesale,Gasoline,Offline,Economy,6.7,Medium,17673.5
3/7/2020,2020,BMW 7 Series,60682,4,Africa,South Africa,Wholesale,Electric,Offline,Economy,5.7,High,15170.5
4/7/2020,2020,BMW 7 Series,80034,1,Europe,Germany,Wholesale,Electric,Online,Luxury,1.7,Medium,80034
5/7/2020,2020,BMW 3 Series,85267,1,North America,USA,Dealership,Diesel,Offline,Luxury,1.8,High,85267
,,,,,,,,,,,,,
5/7/2020,2020,BMW Z4,114475,5,South America,Unknown,Wholesale,Gasoline,Offline,Economy,9.6,Low,22895
5/7/2020,2020,BMW iX,115062,1,Europe,Italy,Wholesale,Electric,Offline,Luxury,2.6,High,115062
6/7/2020,2020,BMW 2 Series,83768,1,South America,Unknown,Wholesale,Diesel,Fleet,Luxury,0.1,High,83768
,,,,,,,,,,,,,
6/7/2020,2020,BMW i4,40112,1,Africa,Nigeria,Wholesale,Electric,Offline,Premium,0.2,Medium,40112
7/7/2020,2020,BMW 5 Series,46908,3,North America,USA,Dealership,Hybrid,Offline,Economy,8.4,Medium,15636
7/7/2020,2020,BMW 3 Series,34153,1,Africa,South Africa,Wholesale,Diesel,Fleet,Premium,2.8,Low,34153
,,,,,,,,,,,,,
7/7/2020,2020,BMW X7,116911,1,Africa,South Africa,Wholesale,Gasoline,Offline,Luxury,3.3,High,116911
7/7/2020,2020,BMW X7,33017,1,North America,Canada,Wholesale,Gasoline,Offline,Premium,3.1,Medium,33017
8/7/2020,2020,BMW X5,47744,5,Europe,UK,Wholesale,Hybrid,Offline,Economy,8.6,Low,9548.8
9/7/2020,2020,BMW i3,41112,4,Africa,Egypt,Wholesale,Electric,Offline,Economy,7.6,High,10278
9/7/2020,2020,BMW M5,104616,1,Europe,UK,Wholesale,Electric,Fleet,Luxury,1.2,High,104616
9/7/2020,2020,BMW X7,95095,1,Asia,India,Dealership,Gasoline,Offline,Luxury,2.8,High,95095
10/7/2020,2020,BMW M5,77284,5,Europe,Italy,Wholesale,Electric,Online,Economy,6.5,Low,15456.8
10/7/2020,2020,BMW 8 Series,99711,4,North America,USA,Wholesale,Gasoline,Offline,Economy,4.4,Medium,24927.75
10/7/2020,2020,BMW M3,65470,5,Asia,Japan,Wholesale,Electric,Fleet,Economy,6.6,High,13094
11/7/2020,2020,BMW 2 Series,91401,2,Asia,South Korea,Dealership,Diesel,Online,Premium,0.5,Low,45700.5
,,,,,,,,,,,,,
12/7/2020,2020,BMW Z4,106303,2,Africa,South Africa,Dealership,Gasoline,Offline,Luxury,2.5,High,53151.5
13/07/2020,2020,BMW M2,109707,2,South America,Unknown,Wholesale,Electric,Online,Luxury,2.5,Medium,54853.5
13/07/2020,2020,BMW M8,74933,1,South America,Unknown,Wholesale,Gasoline,Offline,Luxury,2.7,High,74933
14/07/2020,2020,BMW iX,90887,5,Europe,Italy,Wholesale,Electric,Online,Economy,9,Medium,18177.4
14/07/2020,2020,BMW M5,34718,1,South America,Unknown,Wholesale,Electric,Fleet,Premium,3,Medium,34718
14/07/2020,2020,BMW X7,96904,2,Africa,Egypt,Wholesale,Gasoline,Offline,Premium,0.2,Medium,48452
14/07/2020,2020,BMW M2,102940,4,North America,Mexico,Wholesale,Electric,Offline,Premium,2.8,Low,25735
15/07/2020,2020,BMW i3,52211,4,South America,Unknown,Wholesale,Electric,Fleet,Economy,9.6,Medium,13052.75
15/07/2020,2020,BMW M4,44674,5,South America,Unknown,Wholesale,Gasoline,Offline,Economy,4.3,Medium,8934.8
15/07/2020,2020,BMW 7 Series,59985,4,Africa,South Africa,Wholesale,Electric,Offline,Economy,3.1,Low,14996.25
16/07/2020,2020,BMW Z4,96944,2,Asia,China,Wholesale,Gasoline,Offline,Premium,0.7,Medium,48472
16/07/2020,2020,BMW X5,106620,5,Asia,India,Wholesale,Hybrid,Online,Economy,6.9,Medium,21324
16/07/2020,2020,BMW i3,73408,5,Asia,South Korea,Wholesale,Electric,Offline,Economy,9.7,Low,14681.6
16/07/2020,2020,BMW iX,44864,2,Africa,Nigeria,Wholesale,Electric,Offline,Economy,5.6,Low,22432
17/07/2020,2020,BMW 2 Series,51432,2,Africa,South Africa,Wholesale,Diesel,Offline,Premium,3.1,Low,25716
,,,,,,,,,,,,,
17/07/2020,2020,BMW i3,57100,2,South America,Unknown,Dealership,Electric,Offline,Premium,2.6,Low,28550
17/07/2020,2020,BMW 1 Series,89514,2,Europe,Germany,Wholesale,Electric,Fleet,Premium,3.7,Low,44757
,,,,,,,,,,,,,
17/07/2020,2020,BMW 5 Series,86782,5,North America,Canada,Dealership,Hybrid,Offline,Economy,4.8,High,17356.4
18/07/2020,2020,BMW 5 Series,88543,4,Africa,South Africa,Wholesale,Hybrid,Offline,Economy,4.2,Low,22135.75
18/07/2020,2020,BMW M4,82233,2,Asia,China,Dealership,Gasoline,Fleet,Premium,2.5,Medium,41116.5
18/07/2020,2020,BMW X2,43750,3,Asia,India,Wholesale,Hybrid,Offline,Economy,9.6,Medium,14583.33333
19/07/2020,2020,BMW M2,42170,5,Africa,Egypt,Dealership,Electric,Offline,Economy,8,Medium,8434
20/07/2020,2020,BMW iX,31376,1,Africa,Nigeria,Dealership,Electric,Offline,Premium,1.2,High,31376
20/07/2020,2020,BMW M5,63435,4,North America,USA,Wholesale,Electric,Offline,Economy,6,Low,15858.75
20/07/2020,2020,BMW 7 Series,118901,5,South America,Unknown,Wholesale,Electric,Fleet,Economy,5.6,High,23780.2
20/07/2020,2020,BMW X7,54448,2,North America,Canada,Dealership,Gasoline,Offline,Premium,1.3,Medium,27224
20/07/2020,2020,BMW 7 Series,58672,3,Asia,China,Wholesale,Electric,Online,Economy,7.9,Low,19557.33333
20/07/2020,2020,BMW 5 Series,77820,1,Africa,Nigeria,Dealership,Hybrid,Fleet,Luxury,0.2,High,77820
20/07/2020,2020,BMW 6 Series,99152,4,South America,Unknown,Wholesale,Gasoline,Offline,Economy,5.8,Low,24788
21/07/2020,2020,BMW X2,82282,2,Africa,Egypt,Wholesale,Hybrid,Online,Premium,3.1,Medium,41141
23/07/2020,2020,BMW M3,96764,5,Europe,Germany,Wholesale,Electric,Fleet,Economy,5.4,Medium,19352.8
23/07/2020,2020,BMW iX,44602,5,Africa,Nigeria,Dealership,Electric,Offline,Economy,7.6,Low,8920.4
23/07/2020,2020,BMW iX,42155,4,South America,Unknown,Dealership,Electric,Offline,Economy,8.1,Medium,10538.75
24/07/2020,2020,BMW X3,45229,3,Asia,Japan,Dealership,Diesel,Offline,Economy,8.5,Medium,15076.33333
24/07/2020,2020,BMW M5,104648,2,North America,USA,Dealership,Electric,Offline,Luxury,1.8,High,52324
26/07/2020,2020,BMW X6,73374,4,Asia,Japan,Wholesale,Diesel,Fleet,Economy,9.1,Low,18343.5
26/07/2020,2020,BMW X2,91969,4,Europe,UK,Wholesale,Hybrid,Online,Economy,8.2,High,22992.25
27/07/2020,2020,BMW X4,76576,5,South America,Unknown,Wholesale,Electric,Offline,Economy,4.5,Low,15315.2
28/07/2020,2020,BMW iX,96586,4,Africa,Nigeria,Wholesale,Electric,Online,Economy,9.3,Low,24146.5
28/07/2020,2020,BMW Z4,77879,1,Asia,India,Wholesale,Gasoline,Online,Luxury,1.8,High,77879
28/07/2020,2020,BMW M8,45640,1,South America,Unknown,Wholesale,Gasoline,Offline,Premium,0.4,Medium,45640
28/07/2020,2020,BMW iX,119344,2,North America,Mexico,Dealership,Electric,Online,Luxury,0.5,High,59672
29/07/2020,2020,BMW 1 Series,109314,4,South America,Unknown,Wholesale,Electric,Offline,Premium,1.6,High,27328.5
,,,,,,,,,,,,,
29/07/2020,2020,BMW Z4,88867,5,Asia,Japan,Wholesale,Gasoline,Online,Economy,5.3,Medium,17773.4
30/07/2020,2020,BMW X6,105165,2,Europe,France,Wholesale,Diesel,Fleet,Luxury,3.2,High,52582.5
30/07/2020,2020,BMW i4,56644,3,South America,Unknown,Wholesale,Electric,Offline,Economy,3.2,Low,18881.33333
30/07/2020,2020,BMW X3,108561,5,Africa,Nigeria,Wholesale,Diesel,Offline,Economy,4.5,Low,21712.2
31/07/2020,2020,BMW M2,108455,3,North America,USA,Wholesale,Electric,Online,Premium,3.2,Medium,36151.66667
1/8/2020,2020,BMW M3,101842,2,North America,Canada,Dealership,Electric,Offline,Luxury,0,High,50921
1/8/2020,2020,BMW X5,37943,1,South America,Unknown,Wholesale,Hybrid,Fleet,Premium,0.9,Medium,37943
1/8/2020,2020,BMW iX,93128,5,South America,Unknown,Dealership,Electric,Fleet,Economy,4.6,High,18625.6
1/8/2020,2020,BMW Z4,116111,5,Asia,Japan,Wholesale,Gasoline,Online,Economy,3.8,Medium,23222.2
1/8/2020,2020,BMW M4,33709,2,Africa,Egypt,Wholesale,Gasoline,Offline,Economy,6.8,High,16854.5
2/8/2020,2020,BMW 3 Series,45326,5,Africa,South Africa,Dealership,Diesel,Offline,Economy,6.5,Low,9065.2
,,,,,,,,,,,,,
2/8/2020,2020,BMW 6 Series,71206,5,North America,Canada,Dealership,Gasoline,Online,Economy,8,Low,14241.2
2/8/2020,2020,BMW iX3,71842,2,Asia,India,Wholesale,Electric,Fleet,Premium,1,High,35921
2/8/2020,2020,BMW M4,75061,4,Africa,Nigeria,Wholesale,Gasoline,Offline,Economy,5.8,Low,18765.25
2/8/2020,2020,BMW X2,65017,2,North America,USA,Wholesale,Hybrid,Fleet,Premium,2.6,Low,32508.5
3/8/2020,2020,BMW X5,97562,5,Asia,Japan,Dealership,Hybrid,Offline,Economy,3.7,Low,19512.4
3/8/2020,2020,BMW M4,113463,2,North America,Mexico,Wholesale,Gasoline,Offline,Luxury,2.9,High,56731.5
3/8/2020,2020,BMW M4,104423,5,Asia,South Korea,Dealership,Gasoline,Offline,Economy,9,Medium,20884.6
3/8/2020,2020,BMW X2,59511,3,Asia,South Korea,Wholesale,Hybrid,Offline,Economy,8.4,High,19837
3/8/2020,2020,BMW X7,76921,3,South America,Unknown,Dealership,Gasoline,Online,Premium,1.7,Medium,25640.33333
4/8/2020,2020,BMW X4,92645,1,Asia,China,Wholesale,Electric,Online,Luxury,3.4,High,92645
4/8/2020,2020,BMW 5 Series,111468,2,Asia,South Korea,Wholesale,Hybrid,Online,Luxury,0.5,High,55734
5/8/2020,2020,BMW M4,112632,2,Asia,Japan,Dealership,Gasoline,Online,Luxury,0.4,High,56316
5/8/2020,2020,BMW X4,39570,3,South America,Unknown,Wholesale,Electric,Offline,Economy,4.3,Low,13190
